position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
1	UCr3OHuCSrwAO2KYP2CJB6zg	how2stats	kCvdDQ069CM	2019-09-28T04:41:26Z	2019-09-28 04:41:26	Guidelines for Interpreting Correlations	I discuss Cohen's guidelines for interpreting the magnitude of correlations, as well as newer, empirically derived guidelines for interpreting correlations. Gignac, G. E., & Szodorai, E. T. (2016). Effect size guidelines for individual differences researchers. Personality and individual Differences, 102, 74-78. Cohen, J. (1992). A power primer. Psychological Bulletin, 112(1), 155-159.	27	Education	PT6M18S	378	2d	hd	false	https://i.ytimg.com/vi/kCvdDQ069CM/maxresdefault.jpg	1	2210	57	0	0	19
2	UCr3OHuCSrwAO2KYP2CJB6zg	how2stats	Fev_8ZzkEgE	2019-09-12T04:35:59Z	2019-09-12 04:35:59	Cronbach's Alpha: 95% CIs in SPSS	Learn how to estimate 95% confidence intervals for Cronbach's alpha (a.k.a., coefficient alpha) in SPSS. Actually, the procedure can calculate any confidence intervals you specify (e.g., 90%, 95%, 99%). The procedure is accomplished by estimating a two-way mixed model intraclass correlation coefficient, as that statistic is identical to Cronbach's alpha. Here are the two references I mention in the video: Baumgartner, T. A., & Chung, H. (2001). Confidence limits for intraclass reliability coefficients. Measurement in Physical Education and Exercise Science, 5(3), 179-188. Bravo, G., & Potvin, L. (1991). Estimating the reliability of continuous measures with Cronbach's alpha or the intraclass correlation coefficient: toward the integration of two traditions. Journal of clinical epidemiology, 44(4-5), 381-390.	27	Education	PT3M22S	202	2d	hd	false	https://i.ytimg.com/vi/Fev_8ZzkEgE/maxresdefault.jpg	1	1805	39	0	0	4
3	UCr3OHuCSrwAO2KYP2CJB6zg	how2stats	CJVVM48DNbg	2019-07-01T09:20:02Z	2019-07-01 09:20:02	Introducing How2statsbook	In this video, I introduce and describe my new (and free!) textbook: How2statsbook (online). The free version of the textbook is a series of downloadable PDF chapters with many embedded links to videos to help understand the content of the chapters. You'll find everything at this URL: www.how2statsbook.com	27	Education	PT10M49S	649	2d	hd	false		1	13459	113	1	0	37
4	UCr3OHuCSrwAO2KYP2CJB6zg	how2stats	TKCWbqHx96I	2019-06-17T11:34:40Z	2019-06-17 11:34:40	Does the Flu Shot Work? Statistical Confusion	In this video, I try to explain the statistical confusion surrounding the effectiveness of the flu vaccine.	27	Education	PT6M23S	383	2d	hd	false		1	484	17	2	0	14
5	UCr3OHuCSrwAO2KYP2CJB6zg	how2stats	1NEmDyXNwLA	2019-06-16T13:53:10Z	2019-06-16 13:53:10	Interaction Contrast Analysis - Mixed-Design ANOVA in SPSS	I demonstrate how to conduct an interaction contrast analysis for a 2x2 mixed-design ANOVA in SPSS. This approach to the analysis is more powerful, because it affords the opportunity to conduct the analysis with a one-tailed test.	27	Education	PT11M51S	711	2d	hd	false	https://i.ytimg.com/vi/1NEmDyXNwLA/maxresdefault.jpg	1	3041	27	0	0	6
6	UCr3OHuCSrwAO2KYP2CJB6zg	how2stats	Mm7zmmklVIQ	2019-06-14T10:03:39Z	2019-06-14 10:03:39	What sample size is required for accurate and confident estimates?	I answer this common question in a general sense to help people evaluate the research they might come across online or in the news. This question can be asked in a more sophisticated way in relation to statistical power, as well, which I hope to cover in a series of other videos one day!	27	Education	PT10M27S	627	2d	hd	false	https://i.ytimg.com/vi/Mm7zmmklVIQ/maxresdefault.jpg	1	1159	39	2	0	4
7	UCr3OHuCSrwAO2KYP2CJB6zg	how2stats	ut_C8OhHeec	2019-05-01T09:58:32Z	2019-05-01 09:58:32	Bootstrapping Bug in SPSS - Fix	Use the URL below to get the SPPS Fix Pack: https://tinyurl.com/y2oso3xx Use the URL below to get the instructions to install the Fix Pack: https://tinyurl.com/y2rtdumm Here are the examples of the bootstrap syntax I used in the video: 1: Pearson Correlation: PRESERVE. SET RNG=MT MTINDEX=2000000. SHOW RNG. BOOTSTRAP /SAMPLING METHOD=SIMPLE /VARIABLES INPUT=ease overall_quality /CRITERIA CILEVEL=95 CITYPE=BCA NSAMPLES=2000 /MISSING USERMISSING=EXCLUDE. CORRELATIONS /VARIABLES=ease overall_quality /PRINT=TWOTAIL NOSIG /MISSING=PAIRWISE. RESTORE. 2: Multiple Regression: PRESERVE. SET RNG=MT MTINDEX=2000000. SHOW RNG. BOOTSTRAP /SAMPLING METHOD=SIMPLE /VARIABLES TARGET=overall_quality INPUT= interest ease hotness /CRITERIA CILEVEL=95 CITYPE=BCA NSAMPLES=2000 /MISSING USERMISSING=EXCLUDE. REGRESSION /MISSING LISTWISE /STATISTICS COEFF OUTS R ANOVA COLLIN TOL ZPP /CRITERIA=PIN(.05) POUT(.10) /NOORIGIN /DEPENDENT overall_quality /METHOD=ENTER interest ease hotness. RESTORE. 3: Independent Samples t-test: DATASET ACTIVATE DataSet4. PRESERVE. SET RNG=MT MTINDEX=2000000. SHOW RNG. BOOTSTRAP /SAMPLING METHOD=SIMPLE /VARIABLES TARGET=accuracy INPUT=group /CRITERIA CILEVEL=95 CITYPE=BCA NSAMPLES=2000 /MISSING USERMISSING=EXCLUDE. T-TEST GROUPS=group(1 2) /MISSING=ANALYSIS /VARIABLES=accuracy /CRITERIA=CI(.95). RESTORE. 4: Paired Samples t-test: DATASET ACTIVATE DataSet1. PRESERVE. SET RNG=MT MTINDEX=2000000. SHOW RNG. BOOTSTRAP /SAMPLING METHOD=SIMPLE /VARIABLES INPUT=ratings interest /CRITERIA CILEVEL=95 CITYPE=BCA NSAMPLES=2000 /MISSING USERMISSING=EXCLUDE. T-TEST PAIRS=ratings WITH interest (PAIRED) /CRITERIA=CI(.9500) /MISSING=ANALYSIS. RESTORE. 5: Independent ANOVA with Games-Howell Multiple Comparisons PRESERVE. SET RNG=MT MTINDEX=2000000. SHOW RNG. BOOTSTRAP /SAMPLING METHOD=SIMPLE /VARIABLES TARGET=accuracy INPUT=group /CRITERIA CILEVEL=95 CITYPE=BCA NSAMPLES=2000 /MISSING USERMISSING=EXCLUDE. ONEWAY accuracy BY group /MISSING ANALYSIS /POSTHOC=GH ALPHA(0.05). RESTORE.	27	Education	PT7M38S	458	2d	hd	false		1	2606	19	2	0	13
8	UCr3OHuCSrwAO2KYP2CJB6zg	how2stats	Oh96cu6zm80	2019-04-27T05:57:41Z	2019-04-27 05:57:41	Paired t-test in R	Get the csv (Excel) data file, the R command file, the Results write-up, and a video walking you through the Results write-up with this Buy Me a Coffee (bmc) Link: https://www.buymeacoffee.com/l/ouWPGq8pN In this video, I describe how to test the hypothesis of the difference between two related (paired) means in R. Additionally, I demonstrate how to evaluate the "sufficient" normality assumption associated with the paired samples t-test via skew and kurtosis of the difference scores. For more information on the test of the difference between two means, check-out my (free) How2statsbook (Chapter 6): http://www.how2statsbook.com	27	Education	PT11M6S	666	2d	hd	false		1	2464	17	0	0	1
9	UCr3OHuCSrwAO2KYP2CJB6zg	how2stats	QZdEmb1vkB8	2019-04-23T06:24:36Z	2019-04-23 06:24:36	Pearson Correlation in R	Get the csv (Excel) data file, the R command file, the Results write-up, and a video walking you through the Results write-up with this Buy Me a Coffee (bmc) Link: https://www.buymeacoffee.com/l/yUCS5VvNz In this video, I demonstrate how to test the hypothesis of an association between two continuously scored variables. In addition to estimating the Pearson correlation, I demonstrate how to evaluate the "sufficient" normality assumption associated with the Pearson correlation via skew and kurtosis. For more information on the test of the association between two continuously scored variables, check-out my (free) How2statsbook (Chapter 5): http://www.how2statsbook.com/p/chapters.html	27	Education	PT10M13S	613	2d	hd	false		1	2328	22	1	0	0
10	UCr3OHuCSrwAO2KYP2CJB6zg	how2stats	6xWji7D6cLw	2019-04-13T14:18:24Z	2019-04-13 14:18:24	(Part 2) Confidence Interval Chart in R (Independent Means & CIs)	Part 1 of this video can be found here: https://youtu.be/UDbuzpJY5yc To learn more about the nature of confidence intervals, check out my free textbook (Chapter 3): http://www.how2statsbook.com/p/chapters.html Also, check out my textbook's companion YouTube channel: https://www.youtube.com/channel/UClow2dWW7y1uO4kK4SxwsjA	27	Education	PT10M3S	603	2d	hd	false	https://i.ytimg.com/vi/6xWji7D6cLw/maxresdefault.jpg	1	249	1	0	0	0
