position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
1	UCnVzApLJE2ljPZSeQylSEyg	Data School	iYWKfUOtGaw	2020-02-24T13:39:52Z	2020-02-24 13:39:52	How do I merge DataFrames in pandas?	If you want to combine multiple datasets into a single pandas DataFrame, you'll need to use the "merge" function. In this video, you'll learn exactly what happens during a merge operation, as well as how to use the four different types of joins. By the end of the video, you'll be fully prepared to merge your own DataFrames! AGENDA: 1:21 Selecting the correct function 3:36 Merging (joining) DataFrames 12:07 Handling common issues with merges 17:01 Comparing the four types of joins CODE FROM THIS VIDEO: https://github.com/justmarkham/pandas-videos/blob/master/pandas_merge.ipynb RELATED VIDEOS: Using the pandas index (Part 1): https://www.youtube.com/watch?v=OYZNk7Z9s6I&list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y&index=17 Using the pandas index (Part 2): https://www.youtube.com/watch?v=15q-is8P_H4&list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y&index=18 WANT TO JOIN MY NEXT LIVE WEBCAST? Become a member ($5/month): https://www.patreon.com/dataschool === WANT TO GET BETTER AT PANDAS? === 1) WATCH my pandas video series: https://www.youtube.com/playlist?list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y 2) SUBSCRIBE for more videos: https://www.youtube.com/dataschool?sub_confirmation=1 3) ENROLL in my pandas course: https://www.datacamp.com/courses/analyzing-police-activity-with-pandas?tap_a=5644-dce66f&tap_s=280411-a25fc8 4) LET'S CONNECT! - Newsletter: https://www.dataschool.io/subscribe/ - Twitter: https://twitter.com/justmarkham - Facebook: https://www.facebook.com/DataScienceSchool/ - LinkedIn: https://www.linkedin.com/in/justmarkham/	27	Education	PT21M49S	1309	2d	hd	false	https://i.ytimg.com/vi/iYWKfUOtGaw/maxresdefault.jpg	1	29435	854	9	0	138
2	UCnVzApLJE2ljPZSeQylSEyg	Data School	irHhDMbw3xo	2019-11-12T15:36:09Z	2019-11-12 15:36:09	How do I encode categorical features using scikit-learn?	In order to include categorical features in your Machine Learning model, you have to encode them numerically using "dummy" or "one-hot" encoding. But how do you do this correctly using scikit-learn? In this video, you'll learn how to use OneHotEncoder and ColumnTransformer to encode your categorical features and prepare your feature matrix in a single step. You'll also learn how to include this step within a Pipeline so that you can cross-validate your model and preprocessing steps simultaneously. Finally, you'll learn why you should use scikit-learn (rather than pandas) for preprocessing your dataset. AGENDA: 0:22 Why should you use a Pipeline? 2:30 Preview of the lesson 3:35 Loading and preparing a dataset 6:11 Cross-validating a simple model 10:00 Encoding categorical features with OneHotEncoder 15:01 Selecting columns for preprocessing with ColumnTransformer 19:00 Creating a two-step Pipeline 19:54 Cross-validating a Pipeline 21:44 Making predictions on new data 23:43 Recap of the lesson 24:50 Why should you use scikit-learn (rather than pandas) for preprocessing? CODE FROM THIS VIDEO: https://github.com/justmarkham/scikit-learn-videos/blob/master/10_categorical_features.ipynb WANT TO JOIN MY NEXT LIVE WEBCAST? Become a member ($5/month): https://www.patreon.com/dataschool === RELATED RESOURCES === OneHotEncoder documentation: https://scikit-learn.org/stable/modules/preprocessing.html#preprocessing-categorical-features ColumnTransformer documentation: https://scikit-learn.org/stable/modules/compose.html#columntransformer-for-heterogeneous-data Pipeline documentation: https://scikit-learn.org/stable/modules/compose.html#pipeline My video on cross-validation: https://www.youtube.com/watch?v=6dbrR-WymjI&list=PL5-da3qGB5ICeMbQuqbbCOQWcS6OYBr5A&index=7 My video on grid search: https://www.youtube.com/watch?v=Gol_qOgRqfA&list=PL5-da3qGB5ICeMbQuqbbCOQWcS6OYBr5A&index=8 My lesson notebook on StandardScaler: https://nbviewer.jupyter.org/github/justmarkham/DAT8/blob/master/notebooks/19_advanced_sklearn.ipynb === WANT TO GET BETTER AT MACHINE LEARNING? === 1) WATCH my scikit-learn video series: https://www.youtube.com/playlist?list=PL5-da3qGB5ICeMbQuqbbCOQWcS6OYBr5A 2) SUBSCRIBE for more videos: https://www.youtube.com/dataschool?sub_confirmation=1 3) ENROLL in my Machine Learning course: https://www.dataschool.io/learn/ 4) LET'S CONNECT! - Newsletter: https://www.dataschool.io/subscribe/ - Twitter: https://twitter.com/justmarkham - Facebook: https://www.facebook.com/DataScienceSchool/ - LinkedIn: https://www.linkedin.com/in/justmarkham/	27	Education	PT27M59S	1679	2d	hd	false	https://i.ytimg.com/vi/irHhDMbw3xo/maxresdefault.jpg	1	31471	1034	10	0	210
3	UCnVzApLJE2ljPZSeQylSEyg	Data School	RlIiVeig3hc	2019-07-11T12:53:28Z	2019-07-11 12:53:28	My top 25 pandas tricks	You're about to learn 25 tricks that will help you to work faster, write better pandas code, and impress your friends. These are the BEST tricks I've learned from 5 years of teaching Python's pandas library. Don't miss the BONUS at the end of this video! TRICKS: 0:43 1. Show installed versions 1:20 2. Create an example DataFrame 2:22 3. Rename columns 3:47 4. Reverse row order 4:36 5. Reverse column order 5:01 6. Select columns by data type 5:40 7. Convert strings to numbers 6:55 8. Reduce DataFrame size 8:15 9. Build a DataFrame from multiple files (row-wise) 10:00 10. Build a DataFrame from multiple files (column-wise) 10:45 11. Create a DataFrame from the clipboard 11:50 12. Split a DataFrame into two random subsets 12:57 13. Filter a DataFrame by multiple categories 13:52 14. Filter a DataFrame by largest categories 14:42 15. Handle missing values 15:57 16. Split a string into multiple columns 16:59 17. Expand a Series of lists into a DataFrame 17:39 18. Aggregate by multiple functions 18:41 19. Combine the output of an aggregation with a DataFrame 19:56 20. Select a slice of rows and columns 20:52 21. Reshape a MultiIndexed Series 22:04 22. Create a pivot table 23:01 23. Convert continuous data into categorical data 23:56 24. Change display options 24:47 25. Style a DataFrame 26:14 Bonus. Profile a DataFrame DOWNLOAD the Jupyter notebook: https://github.com/justmarkham/pandas-videos WATCH my introductory series, Data Analysis with pandas: https://www.youtube.com/playlist?list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y JOIN the "Data School Insiders" community: https://www.patreon.com/dataschool LET'S CONNECT! - Email Newsletter: https://www.dataschool.io/subscribe/ - LinkedIn: https://www.linkedin.com/in/justmarkham/ - Twitter: https://twitter.com/justmarkham - Facebook: https://www.facebook.com/DataScienceSchool/ - YouTube: https://www.youtube.com/dataschool?sub_confirmation=1	27	Education	PT27M38S	1658	2d	hd	true	https://i.ytimg.com/vi/RlIiVeig3hc/maxresdefault.jpg	1	89564	3617	29	0	387
4	UCnVzApLJE2ljPZSeQylSEyg	Data School	dPwLlJkSHLo	2019-05-23T13:29:58Z	2019-05-23 13:29:58	Data Science Best Practices with pandas (PyCon 2019)	The pandas library is a powerful tool for multiple phases of the data science workflow, including data cleaning, visualization, and exploratory data analysis. However, the size and complexity of the pandas library makes it challenging to discover the best way to accomplish any given task. In this tutorial, you'll use pandas to answer questions about a real-world dataset. Through each exercise, you'll learn important data science skills as well as "best practices" for using pandas. By the end of the tutorial, you'll be more fluent at using pandas to correctly and efficiently answer your own data science questions. EXERCISES: 05:14 1. Introduction to the TED Talks dataset 10:45 2. Which talks provoke the most online discussion? 18:58 3. Visualize the distribution of comments 34:20 4. Plot the number of talks that took place each year 50:30 5. What were the "best" events in TED history to attend? 1:01:28 6. Unpack the ratings data 1:13:36 7. Count the total number of ratings received by each talk 1:22:55 8. Which occupations deliver the funniest TED talks on average? DOWNLOAD the dataset and Jupyter notebook: https://github.com/justmarkham/pycon-2019-tutorial WATCH my introductory series, Data Analysis with pandas: https://www.youtube.com/playlist?list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y JOIN the "Data School Insiders" community: https://www.patreon.com/dataschool LET'S CONNECT! - Email Newsletter: https://www.dataschool.io/subscribe/ - LinkedIn: https://www.linkedin.com/in/justmarkham/ - Twitter: https://twitter.com/justmarkham - Facebook: https://www.facebook.com/DataScienceSchool/ - YouTube: https://www.youtube.com/dataschool?sub_confirmation=1	27	Education	PT1H44M17S	2657	2d	hd	false	https://i.ytimg.com/vi/dPwLlJkSHLo/maxresdefault.jpg	1	84014	2328	22	0	194
5	UCnVzApLJE2ljPZSeQylSEyg	Data School	-9X_4lijXZI	2018-11-16T17:00:00Z	2018-11-16 17:00:00	How do I stay up-to-date as a data scientist?	What sites, people, and resources should you follow to stay up-to-date with the latest data science trends? In this video, I'll recommend 5 newsletters and 8 people to follow, plus I'll discuss how I keep up with the frequent changes to pandas and scikit-learn. WANT TO JOIN MY NEXT WEBCAST? Become a member ($5/month): https://www.patreon.com/dataschool === RECOMMENDED RESOURCES === Data Elixir: https://dataelixir.com/ Python Weekly: https://www.pythonweekly.com/ Data Science Weekly: https://www.datascienceweekly.org/ Real Python: https://realpython.com/ Practical Business Python: http://pbpython.com/ pandas release notes: http://pandas.pydata.org/pandas-docs/stable/whatsnew.html scikit-learn release notes: http://scikit-learn.org/stable/whats_new.html Twitter list of data scientists: https://twitter.com/justmarkham/lists/data-science/members == LET'S CONNECT! == Newsletter: https://www.dataschool.io/subscribe/ Twitter: https://twitter.com/justmarkham Facebook: https://www.facebook.com/DataScienceSchool/ LinkedIn: https://www.linkedin.com/in/justmarkham/	27	Education	PT9M56S	596	2d	hd	false	https://i.ytimg.com/vi/-9X_4lijXZI/maxresdefault.jpg	1	12109	391	6	0	45
6	UCnVzApLJE2ljPZSeQylSEyg	Data School	tcRGa2soc-c	2018-11-15T16:58:17Z	2018-11-15 16:58:17	How do I use the MultiIndex in pandas?	One of the most powerful features in pandas is multi-level indexing (or "hierarchical indexing"), which allows you to add extra dimensions to your Series or DataFrame objects. But when should you use a MultiIndex, and how do you create, slice, and merge MultiIndexed objects? In this video, I'll demonstrate: - How to create a Series with a MultiIndex, and how to convert it to a DataFrame - How to select from a Series with a MultiIndex - How to create a DataFrame with a MultiIndex - How to select from a DataFrame with a MultiIndex - How to merge two DataFrames with MultiIndexes WANT TO JOIN MY NEXT WEBCAST? Become a member ($5/month): https://www.patreon.com/dataschool === RELATED RESOURCES === Download the lesson notebook: http://nbviewer.jupyter.org/github/justmarkham/pandas-videos/blob/master/pandas_multiindex.ipynb Using the pandas index (Part 1): https://www.youtube.com/watch?v=OYZNk7Z9s6I&list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y&index=17 Using the pandas index (Part 2): https://www.youtube.com/watch?v=15q-is8P_H4&list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y&index=18 Analyzing groups with groupby: https://www.youtube.com/watch?v=qy0fDqoMJx8&list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y&index=14 Selection and slicing with loc: https://www.youtube.com/watch?v=xvpNA7bC8cs&list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y&index=19 My full pandas video series: https://www.youtube.com/playlist?list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y DataCamp course on MultiIndex: https://www.datacamp.com/courses/manipulating-dataframes-with-pandas?tap_a=5644-dce66f&tap_s=280411-a25fc8 DataCamp course on merging: https://www.datacamp.com/courses/merging-dataframes-with-pandas?tap_a=5644-dce66f&tap_s=280411-a25fc8 Tidy data: http://r4ds.had.co.nz/tidy-data.html == LET'S CONNECT! == Newsletter: https://www.dataschool.io/subscribe/ Twitter: https://twitter.com/justmarkham Facebook: https://www.facebook.com/DataScienceSchool/ LinkedIn: https://www.linkedin.com/in/justmarkham/	27	Education	PT25M1S	1501	2d	hd	false	https://i.ytimg.com/vi/tcRGa2soc-c/maxresdefault.jpg	1	67788	1630	18	0	170
7	UCnVzApLJE2ljPZSeQylSEyg	Data School	0R5NisW5aWk	2018-11-14T17:00:00Z	2018-11-14 17:00:00	Should I learn pandas before scikit-learn?	If you're learning the tools in the Python data science ecosystem, at what point should you shift the focus from pandas (data analysis and manipulation) to scikit-learn (machine learning)? In this video, I'll explain how improving your pandas skills will help you to get better at machine learning. I'll also help you to figure out (1) how to balance your time between pandas and scikit-learn, and (2) whether you need to learn scikit-learn at all! WANT TO JOIN MY NEXT WEBCAST? Become a member ($5/month): https://www.patreon.com/dataschool NEW TO PANDAS? Watch my video series (30+ videos): https://www.youtube.com/playlist?list=PL5-da3qGB5ICCsgW1MxlZ0Hq8LL5U3u9y NEW TO SCIKIT-LEARN? Watch my video series (10 videos): https://www.youtube.com/playlist?list=PL5-da3qGB5ICeMbQuqbbCOQWcS6OYBr5A SUBSCRIBE to learn data science with Python: https://www.youtube.com/dataschool?sub_confirmation=1 LET'S CONNECT! - Newsletter: https://www.dataschool.io/subscribe/ - Twitter: https://twitter.com/justmarkham - Facebook: https://www.facebook.com/DataScienceSchool/ - LinkedIn: https://www.linkedin.com/in/justmarkham/	27	Education	PT6M36S	396	2d	hd	false	https://i.ytimg.com/vi/0R5NisW5aWk/maxresdefault.jpg	1	10823	292	10	0	39
8	UCnVzApLJE2ljPZSeQylSEyg	Data School	YaKMeAlHgqQ	2018-11-13T17:00:05Z	2018-11-13 17:00:05	How do I select features for Machine Learning?	Selecting the "best" features for your Machine Learning model will result in a better performing, easier to understand, and faster running model. But how do you know which features to select? In this video, I'll discuss 7 feature selection tactics used by the pros that you can apply to your own model. At the end, I'll give you my top 3 tips for effective feature selection. WANT TO JOIN MY NEXT WEBCAST? Become a member ($5/month): https://www.patreon.com/dataschool === RELATED RESOURCES === Dimensionality reduction presentation: https://www.youtube.com/watch?v=ioXKxulmwVQ Feature selection in scikit-learn: http://scikit-learn.org/stable/modules/feature_selection.html Sequential Feature Selector from mlxtend: http://rasbt.github.io/mlxtend/user_guide/feature_selection/SequentialFeatureSelector/ == WANT TO GET BETTER AT MACHINE LEARNING? == 1) WATCH my scikit-learn video series: https://www.youtube.com/playlist?list=PL5-da3qGB5ICeMbQuqbbCOQWcS6OYBr5A 2) SUBSCRIBE for more videos: https://www.youtube.com/dataschool?sub_confirmation=1 3) ENROLL in my Machine Learning course: https://www.dataschool.io/learn/ 4) LET'S CONNECT! - Newsletter: https://www.dataschool.io/subscribe/ - Twitter: https://twitter.com/justmarkham - Facebook: https://www.facebook.com/DataScienceSchool/ - LinkedIn: https://www.linkedin.com/in/justmarkham/	27	Education	PT13M16S	796	2d	hd	true	https://i.ytimg.com/vi/YaKMeAlHgqQ/maxresdefault.jpg	1	71168	1805	32	0	142
9	UCnVzApLJE2ljPZSeQylSEyg	Data School	8Oog7TXHvFY	2018-10-31T14:58:29Z	2018-10-31 14:58:29	Making sense of the confusion matrix	How do you interpret a confusion matrix? How can it help you to evaluate your machine learning model? What rates can you calculate from a confusion matrix, and what do they actually mean? In this video, I'll start by explaining how to interpret a confusion matrix for a binary classifier: 0:49 What is a confusion matrix? 2:14 An example confusion matrix 5:13 Basic terminology Then, I'll walk through the calculations for some common rates: 11:20 Accuracy 11:56 Misclassification Rate / Error Rate 13:20 True Positive Rate / Sensitivity / Recall 14:19 False Positive Rate 14:54 True Negative Rate / Specificity 15:58 Precision Finally, I'll conclude with more advanced topics: 19:10 How to calculate precision and recall for multi-class problems 24:17 How to analyze a 10-class confusion matrix 28:26 How to choose the right evaluation metric for your problem 31:31 Why accuracy is often a misleading metric == RELATED RESOURCES == My confusion matrix blog post: https://www.dataschool.io/simple-guide-to-confusion-matrix-terminology/ Evaluating a classifier with scikit-learn (video): https://www.youtube.com/watch?v=85dtiMz9tSo&list=PL5-da3qGB5ICeMbQuqbbCOQWcS6OYBr5A&index=9 ROC curves and AUC explained (video): https://www.youtube.com/watch?v=OAl6eAyP-yo == DATA SCHOOL INSIDERS == Join "Data School Insiders" on Patreon for bonus content: https://www.patreon.com/dataschool == WANT TO GET BETTER AT MACHINE LEARNING? == 1) WATCH my scikit-learn video series: https://www.youtube.com/playlist?list=PL5-da3qGB5ICeMbQuqbbCOQWcS6OYBr5A 2) SUBSCRIBE for more videos: https://www.youtube.com/dataschool?sub_confirmation=1 3) ENROLL in my Machine Learning course: https://www.dataschool.io/learn/ 4) LET'S CONNECT! - Newsletter: https://www.dataschool.io/subscribe/ - Twitter: https://twitter.com/justmarkham - Facebook: https://www.facebook.com/DataScienceSchool/ - LinkedIn: https://www.linkedin.com/in/justmarkham/	27	Education	PT35M25S	2125	2d	hd	false	https://i.ytimg.com/vi/8Oog7TXHvFY/maxresdefault.jpg	1	59035	1072	13	0	98
10	UCnVzApLJE2ljPZSeQylSEyg	Data School	4V5jrPaNrjY	2018-08-09T15:00:25Z	2018-08-09 15:00:25	Q&A about Data School Insiders	Join 150 other community members: https://www.patreon.com/dataschool You'll be helping me to create new data science tutorials, and you'll receive exclusive rewards in return! Here are some of the questions I answered during this live webcast (recorded July 25): - What is "Data School Insiders"? - Why should you join Data School Insiders? - What are the differences between the reward levels? - What will happen during the private webcasts? - What kind of "bonus educational content" will be released? - What kind of course discounts will be offered? - What will happen on the private forum? - Who should join the "Business School" level? - How will your pledge make a difference? If you have a question about Data School Insiders, please let me know in the comments below!	27	Education	PT42M35S	2555	2d	hd	false	https://i.ytimg.com/vi/4V5jrPaNrjY/maxresdefault.jpg		2437	39	1	0	24
