State,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
,Barbados,13.1939,-59.5432,4/27/20,80,6.0,39,35.0
,Belarus,53.7098,27.9534,4/27/20,11289,75.0,1740,9474.0
,Belgium,50.8333,4.469936,4/27/20,46687,7207.0,10878,28602.0
,Belize,17.1899,-88.4976,4/27/20,18,2.0,6,10.0
,Benin,9.3077,2.3158,4/27/20,64,1.0,33,30.0
,Bhutan,27.5142,90.4336,4/27/20,7,0.0,4,3.0
,Bolivia,-16.2902,-63.5887,4/27/20,1014,53.0,98,863.0
,Bosnia and Herzegovina,43.9159,17.6791,4/27/20,1565,60.0,659,846.0
,Botswana,-22.3285,24.6849,4/27/20,22,1.0,0,21.0
,Brazil,-14.235,-51.9253,4/27/20,67446,4603.0,31142,31701.0
,Brunei,4.5353,114.7277,4/27/20,138,1.0,124,13.0
,Bulgaria,42.7339,25.4858,4/27/20,1363,58.0,206,1099.0
,Burkina Faso,12.2383,-1.5616,4/27/20,635,42.0,469,124.0
,Burma,21.9162,95.956,4/27/20,146,5.0,16,125.0
,Burundi,-3.3731,29.9189,4/27/20,11,1.0,4,6.0
,Cabo Verde,16.5388,-23.0418,4/27/20,109,1.0,1,107.0
,Cambodia,11.55,104.9167,4/27/20,122,0.0,119,3.0
,Cameroon,3.848,11.5021,4/27/20,1705,,805,
Alberta,Canada,53.9333,-116.5765,4/27/20,4696,75.0,0,4621.0
British Columbia,Canada,53.7267,-127.6476,4/27/20,1998,104.0,0,1894.0
Diamond Princess,Canada,0.0,0.0,4/27/20,0,1.0,0,-1.0
Grand Princess,Canada,0.0,0.0,4/27/20,13,0.0,0,13.0
Manitoba,Canada,53.7609,-98.8139,4/27/20,273,6.0,0,267.0
New Brunswick,Canada,46.5653,-66.4619,4/27/20,118,0.0,0,118.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/27/20,258,3.0,0,255.0
Northwest Territories,Canada,64.8255,-124.8457,4/27/20,5,0.0,0,5.0
Nova Scotia,Canada,44.682,-63.7443,4/27/20,900,,0,
Ontario,Canada,51.2538,-85.3232,4/27/20,15970,1023.0,0,14947.0
Prince Edward Island,Canada,46.5107,-63.4168,4/27/20,26,0.0,0,26.0
Quebec,Canada,52.9399,-73.5491,4/27/20,24983,1600.0,0,23383.0
Saskatchewan,Canada,52.9399,-106.4509,4/27/20,365,5.0,0,360.0
Yukon,Canada,64.2823,-135.0,4/27/20,11,0.0,0,11.0
,Central African Republic,6.6111,20.9394,4/27/20,19,0.0,10,9.0
,Chad,15.4542,18.7322,4/27/20,46,0.0,15,31.0
,Chile,-35.6751,-71.543,4/27/20,15492,198.0,7327,7967.0
Anhui,China,31.8257,117.2264,4/27/20,991,6.0,985,0.0
Beijing,China,40.1824,116.4142,4/27/20,593,9.0,536,48.0
Chongqing,China,30.0572,107.874,4/27/20,579,6.0,573,0.0
Fujian,China,26.0789,117.9874,4/27/20,355,1.0,349,5.0
Gansu,China,35.7518,104.2861,4/27/20,139,2.0,137,0.0
Guangdong,China,23.3417,113.4244,4/27/20,1587,8.0,1547,32.0
Guangxi,China,23.8298,108.7881,4/27/20,254,2.0,252,0.0
Guizhou,China,26.8154,106.8748,4/27/20,147,2.0,145,0.0
Hainan,China,19.1959,109.7453,4/27/20,168,6.0,162,0.0
Hebei,China,39.549,116.1306,4/27/20,328,6.0,0,322.0
Heilongjiang,China,47.862,127.7615,4/27/20,939,,586,
Henan,China,37.8957,114.9042,4/27/20,1276,22.0,0,1254.0
Hong Kong,China,22.3,114.2,4/27/20,1037,4.0,787,246.0
Hubei,China,30.9756,112.2707,4/27/20,68128,4512.0,63616,0.0
Hunan,China,27.6104,111.7088,4/27/20,1019,4.0,1015,0.0
Inner Mongolia,China,44.0935,113.9448,4/27/20,199,1.0,145,53.0
Jiangsu,China,32.9711,119.455,4/27/20,653,0.0,646,7.0
Jiangxi,China,27.614,115.7221,4/27/20,937,1.0,936,0.0
Jilin,China,43.6661,126.1923,4/27/20,110,1.0,99,10.0
Liaoning,China,41.2956,122.6085,4/27/20,146,2.0,143,1.0
Macau,China,22.1667,113.55,4/27/20,45,0.0,32,13.0
Ningxia,China,37.2692,106.1655,4/27/20,75,0.0,75,0.0
Qinghai,China,35.7452,95.9956,4/27/20,18,0.0,18,0.0
Shaanxi,China,35.1917,108.8701,4/27/20,286,3.0,253,30.0
Shandong,China,36.3427,118.1498,4/27/20,787,7.0,768,12.0
Shanghai,China,31.202,121.4491,4/27/20,644,,581,
Shanxi,China,37.5777,112.2922,4/27/20,197,0.0,160,37.0
Sichuan,China,30.6171,102.7103,4/27/20,561,3.0,558,0.0
Tianjin,China,39.3054,117.323,4/27/20,190,3.0,182,5.0
Tibet,China,31.6927,88.0924,4/27/20,1,0.0,1,0.0
Xinjiang,China,41.1129,85.2401,4/27/20,76,3.0,73,0.0
Yunnan,China,24.974,101.487,4/27/20,185,,181,
Zhejiang,China,29.1832,120.0934,4/27/20,1268,1.0,1261,6.0
,Colombia,4.5709,-74.2973,4/27/20,5597,253.0,1210,4134.0
,Comoros,-11.6455,43.3333,4/27/20,0,0.0,0,0.0
,Congo (Brazzaville),-0.228,15.8277,4/27/20,200,6.0,19,175.0
,Congo (Kinshasa),-4.0383,21.7587,4/27/20,459,28.0,50,381.0
,Costa Rica,9.7489,-83.7534,4/27/20,697,6.0,287,404.0
,Cote d'Ivoire,7.54,-5.5471,4/27/20,1164,14.0,499,651.0
,Croatia,45.1,15.2,4/27/20,2039,59.0,1166,814.0
,Cuba,21.521757,-77.78116700000002,4/27/20,1389,,525,
,Cyprus,35.1264,33.4299,4/27/20,822,15.0,148,659.0
,Czechia,49.8175,15.473,4/27/20,7445,,2826,
Faroe Islands,Denmark,61.8926,-6.9118,4/27/20,187,0.0,178,9.0
Greenland,Denmark,71.7069,-42.6043,4/27/20,11,0.0,11,0.0
,Denmark,56.2639,9.5018,4/27/20,8698,427.0,5959,2312.0
,Diamond Princess,0.0,0.0,4/27/20,712,13.0,645,54.0
,Djibouti,11.8251,42.5903,4/27/20,1035,2.0,477,556.0
,Dominica,15.415,-61.371,4/27/20,16,0.0,13,3.0
,Dominican Republic,18.7357,-70.1627,4/27/20,6293,282.0,993,5018.0
,Ecuador,-1.8312,-78.1834,4/27/20,23240,663.0,1557,21020.0
,Egypt,26.820553000000004,30.802498,4/27/20,4782,,1236,
,El Salvador,13.7942,-88.8965,4/27/20,323,8.0,89,226.0
,Equatorial Guinea,1.6508,10.2679,4/27/20,258,1.0,9,248.0
,Eritrea,15.1794,39.7823,4/27/20,39,0.0,13,26.0
,Estonia,58.5953,25.0136,4/27/20,1647,50.0,233,1364.0
,Eswatini,-26.5225,31.4659,4/27/20,65,1.0,10,54.0
,Ethiopia,9.145,40.4897,4/27/20,124,3.0,50,71.0
,Fiji,-17.7134,178.065,4/27/20,18,0.0,12,6.0
,Finland,61.92411,25.748151,4/27/20,4695,193.0,2500,2002.0
French Guiana,France,3.9339,-53.1258,4/27/20,111,1.0,87,23.0
French Polynesia,France,-17.6797,149.4068,4/27/20,57,0.0,43,14.0
Guadeloupe,France,16.265,-61.551,4/27/20,149,12.0,82,55.0
Martinique,France,14.6415,-61.0242,4/27/20,175,14.0,77,84.0
Mayotte,France,-12.8275,45.166244,4/27/20,401,4.0,144,253.0
New Caledonia,France,-20.904305,165.618042,4/27/20,18,,17,
Reunion,France,-21.1151,55.5364,4/27/20,418,0.0,300,118.0
Saint Barthelemy,France,17.9,-62.8333,4/27/20,6,0.0,6,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/27/20,1,0.0,0,1.0
St Martin,France,18.0708,-63.0501,4/27/20,38,3.0,24,11.0
,France,46.2276,2.2137,4/27/20,164589,23262.0,44733,96594.0
,Gabon,-0.8037,11.6094,4/27/20,211,3.0,43,165.0
,Gambia,13.4432,-15.3101,4/27/20,10,1.0,8,1.0
,Georgia,42.3154,43.3569,4/27/20,497,6.0,156,335.0
,Germany,51.165691,10.451526,4/27/20,158758,,114500,
,Ghana,7.9465,-1.0232,4/27/20,1550,11.0,155,1384.0
,Greece,39.0742,21.8243,4/27/20,2534,136.0,577,1821.0
,Grenada,12.1165,-61.679,4/27/20,18,,7,
,Guatemala,15.7835,-90.2308,4/27/20,530,15.0,49,466.0
,Guinea,9.9456,-9.6966,4/27/20,1163,7.0,246,910.0
,Guinea-Bissau,11.8037,-15.1804,4/27/20,73,1.0,18,54.0
,Guyana,4.860416000000002,-58.93018000000001,4/27/20,74,,15,
,Haiti,18.9712,-72.2852,4/27/20,76,6.0,8,62.0
,Holy See,41.9029,12.4534,4/27/20,9,0.0,2,7.0
,Honduras,15.2,-86.2419,4/27/20,661,61.0,79,521.0
,Hungary,47.1625,19.5033,4/27/20,2583,280.0,498,1805.0
,Iceland,64.9631,-19.0208,4/27/20,1792,10.0,1624,158.0
,India,20.593684,78.96288,4/27/20,29451,939.0,7137,21375.0
,Indonesia,-0.7893,113.9213,4/27/20,9096,765.0,1151,7180.0
,Iran,32.427908,53.68804599999999,4/27/20,91472,5806.0,70933,14733.0
,Iraq,33.223191,43.679291,4/27/20,1847,88.0,1286,473.0
,Ireland,53.1424,-7.6921,4/27/20,19648,1102.0,9233,9313.0
,Israel,31.046051,34.851612,4/27/20,15555,,7200,
,Italy,41.87194,12.56738,4/27/20,199414,26977.0,66624,105813.0
,Jamaica,18.1096,-77.2975,4/27/20,364,7.0,29,328.0
,Japan,36.204824,138.252924,4/27/20,13576,417.0,1899,11260.0
,Jordan,31.24,36.51,4/27/20,449,7.0,342,100.0
,Kazakhstan,48.0196,66.9237,4/27/20,2835,25.0,720,2090.0
,Kenya,-0.0236,37.9062,4/27/20,363,14.0,114,235.0
,South Korea,35.90775700000001,127.766922,4/27/20,10752,,8854,
,Kosovo,42.602636,20.902977,4/27/20,763,21.0,166,576.0
,Kuwait,29.31166,47.481766,4/27/20,3288,,1012,
,Kyrgyzstan,41.20438,74.766098,4/27/20,695,8.0,395,292.0
,Laos,19.85627,102.495496,4/27/20,19,,7,
,Latvia,56.8796,24.6032,4/27/20,818,13.0,267,538.0
,Lebanon,33.8547,35.8623,4/27/20,710,24.0,145,541.0
,Lesotho,-29.61,28.2336,4/27/20,0,0.0,0,0.0
,Liberia,6.4280550000000005,-9.429499,4/27/20,124,12.0,25,87.0
,Libya,26.3351,17.228331,4/27/20,61,2.0,18,41.0
,Liechtenstein,47.14,9.55,4/27/20,82,1.0,79,2.0
,Lithuania,55.1694,23.8813,4/27/20,1449,41.0,474,934.0
,Luxembourg,49.8153,6.1296,4/27/20,3729,88.0,3123,518.0
,MS Zaandam,0.0,0.0,4/27/20,9,2.0,0,7.0
,Madagascar,-18.766947,46.869107,4/27/20,128,,75,
,Malawi,-13.2543,34.3015,4/27/20,36,3.0,4,29.0
,Malaysia,4.210483999999999,101.975766,4/27/20,5820,,3957,
,Maldives,3.2028,73.2207,4/27/20,226,0.0,17,209.0
,Mali,17.570692,-3.996166000000001,4/27/20,408,,113,
,Malta,35.9375,14.3754,4/27/20,450,4.0,286,160.0
,Mauritania,21.0079,-10.9408,4/27/20,7,1.0,6,0.0
,Mauritius,-20.348404,57.552152,4/27/20,334,,302,
,Mexico,23.6345,-102.5528,4/27/20,15529,1434.0,9086,5009.0
,Moldova,47.4116,28.3699,4/27/20,3481,102.0,925,2454.0
,Monaco,43.7333,7.4167,4/27/20,95,4.0,42,49.0
,Mongolia,46.8625,103.8467,4/27/20,38,0.0,10,28.0
,Montenegro,42.708678000000006,19.37439,4/27/20,321,7.0,189,125.0
,Morocco,31.7917,-7.0926,4/27/20,4120,162.0,695,3263.0
,Mozambique,-18.665695,35.529562,4/27/20,76,0.0,0,76.0
,Namibia,-22.9576,18.4904,4/27/20,16,0.0,8,8.0
,Nepal,28.1667,84.25,4/27/20,52,0.0,16,36.0
Aruba,Netherlands,12.5211,-69.9683,4/27/20,100,2.0,73,25.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/27/20,5,0.0,0,5.0
Curacao,Netherlands,12.1696,-68.99,4/27/20,16,1.0,11,4.0
Sint Maarten,Netherlands,18.0425,-63.0548,4/27/20,74,13.0,33,28.0
,Netherlands,52.1326,5.2913,4/27/20,38245,4518.0,0,33727.0
,New Zealand,-40.9006,174.886,4/27/20,1472,19.0,1214,239.0
,Nicaragua,12.865416,-85.207229,4/27/20,13,3.0,7,3.0
,Niger,17.607789,8.081666,4/27/20,701,29.0,385,287.0
,Nigeria,9.082,8.6753,4/27/20,1337,40.0,255,1042.0
,North Macedonia,41.6086,21.7453,4/27/20,1399,65.0,553,781.0
,Norway,60.472,8.4689,4/27/20,7599,205.0,32,7362.0
,Oman,21.512583,55.92325500000001,4/27/20,2049,,364,
,Pakistan,30.3753,69.3451,4/27/20,14612,312.0,3233,11067.0
,Panama,8.538,-80.7821,4/27/20,6021,167.0,455,5399.0
,Papua New Guinea,-6.314993,143.95555,4/27/20,8,0.0,0,8.0
,Paraguay,-23.4425,-58.4438,4/27/20,228,9.0,93,126.0
,Peru,-9.19,-75.0152,4/27/20,28699,782.0,8425,19492.0
,Philippines,12.879721,121.774017,4/27/20,7777,,932,
,Poland,51.9194,19.1451,4/27/20,11902,562.0,2466,8874.0
,Portugal,39.3999,-8.2245,4/27/20,24027,928.0,1357,21742.0
,Qatar,25.3548,51.1839,4/27/20,11244,10.0,1066,10168.0
,Romania,45.9432,24.9668,4/27/20,11339,641.0,3141,7557.0
,Russia,61.52401,105.318756,4/27/20,87147,,7346,
,Rwanda,-1.9403,29.8739,4/27/20,207,0.0,93,114.0
,Saint Kitts and Nevis,17.357822,-62.782998,4/27/20,15,0.0,2,13.0
,Saint Lucia,13.9094,-60.9789,4/27/20,15,0.0,15,0.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/27/20,15,0.0,8,7.0
,San Marino,43.9424,12.4578,4/27/20,538,41.0,64,433.0
,Sao Tome and Principe,0.1864,6.6131,4/27/20,4,0.0,0,4.0
,Saudi Arabia,23.885942,45.079162,4/27/20,18811,144.0,2531,16136.0
,Senegal,14.4974,-14.4524,4/27/20,736,9.0,284,443.0
,Serbia,44.0165,21.0059,4/27/20,8275,162.0,1209,6904.0
,Seychelles,-4.6796,55.492,4/27/20,11,0.0,6,5.0
,Sierra Leone,8.460555000000001,-11.779889,4/27/20,93,4.0,10,79.0
,Singapore,1.2833,103.8333,4/27/20,14423,14.0,1095,13314.0
,Slovakia,48.669,19.699,4/27/20,1381,18.0,403,960.0
,Slovenia,46.1512,14.9955,4/27/20,1402,83.0,221,1098.0
,Solomon Islands,-9.6457,160.1562,4/27/20,0,0.0,0,0.0
,Somalia,5.152149,46.199616,4/27/20,480,26.0,10,444.0
,South Africa,-30.5595,22.9375,4/27/20,4793,90.0,1473,3230.0
,South Sudan,6.877000000000002,31.307,4/27/20,6,,0,
,Spain,40.463667,-3.74922,4/27/20,209465,,100875,
,Sri Lanka,7.873054,80.77179699999998,4/27/20,588,,126,
,Sudan,12.8628,30.2176,4/27/20,275,22.0,21,232.0
,Suriname,3.9193,-56.0278,4/27/20,10,1.0,7,2.0
,Sweden,60.128161,18.643501,4/27/20,19426,2714.0,0,16712.0
,Switzerland,46.8182,8.2275,4/27/20,29164,1665.0,22200,5299.0
,Syria,34.802075,38.99681500000001,4/27/20,43,,0,
,Taiwan,23.7,121.0,4/27/20,429,6.0,290,133.0
,Tajikistan,38.861,71.2761,4/27/20,0,0.0,0,0.0
,Tanzania,-6.369028,34.888822,4/27/20,299,10.0,48,241.0
,Thailand,15.870032,100.992541,4/27/20,2931,52.0,2609,270.0
,Timor-Leste,-8.874217,125.727539,4/27/20,24,0.0,0,24.0
,Togo,8.6195,0.8248,4/27/20,98,6.0,62,30.0
,Trinidad and Tobago,10.6918,-61.2225,4/27/20,116,8.0,59,49.0
,Tunisia,33.886917,9.537499,4/27/20,967,39.0,279,649.0
,Turkey,38.9637,35.2433,4/27/20,112261,2900.0,33791,75570.0
,US,40.0,-100.0,4/27/20,994665,58748.0,111424,824493.0
,Uganda,1.373333,32.290275,4/27/20,79,0.0,47,32.0
,Ukraine,48.3794,31.1656,4/27/20,9009,220.0,864,7925.0
,United Arab Emirates,23.424076,53.847818,4/27/20,10839,,2090,
Anguilla,United Kingdom,18.2206,-63.0686,4/27/20,3,0.0,3,0.0
Bermuda,United Kingdom,32.3078,-64.7505,4/27/20,110,6.0,44,60.0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/27/20,6,1.0,3,2.0
Cayman Islands,United Kingdom,19.3133,-81.2546,4/27/20,70,1.0,8,61.0
Channel Islands,United Kingdom,49.3723,-2.3644,4/27/20,525,35.0,352,138.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/27/20,13,0.0,11,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,4/27/20,141,0.0,131,10.0
Isle of Man,United Kingdom,54.2361,-4.5481,4/27/20,308,20.0,248,40.0
Montserrat,United Kingdom,16.742498,-62.187366,4/27/20,11,,2,
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/27/20,12,,5,
,United Kingdom,55.3781,-3.4360000000000004,4/27/20,162431,24311.0,0,138120.0
,Uruguay,-32.5228,-55.7658,4/27/20,620,15.0,386,219.0
,Uzbekistan,41.377491,64.585262,4/27/20,1904,8.0,892,1004.0
,Venezuela,6.4238,-66.5897,4/27/20,329,10.0,142,177.0
,Vietnam,14.058324,108.277199,4/27/20,270,,225,
,West Bank and Gaza,31.9522,35.2332,4/27/20,342,2.0,83,257.0
,Western Sahara,24.2155,-12.8858,4/27/20,6,0.0,5,1.0
,Yemen,15.552727,48.516388,4/27/20,1,,1,
,Zambia,-13.133897,27.849332,4/27/20,88,3.0,42,43.0
,Zimbabwe,-19.015438,29.154857,4/27/20,32,4.0,5,23.0
,Afghanistan,33.93911,67.709953,4/28/20,1828,58.0,228,1542.0
,Albania,41.1533,20.1683,4/28/20,750,30.0,431,289.0
,Algeria,28.0339,1.6596,4/28/20,3649,437.0,1651,1561.0
,Andorra,42.5063,1.5218,4/28/20,743,41.0,398,304.0
,Angola,-11.2027,17.8739,4/28/20,27,2.0,6,19.0
,Antigua and Barbuda,17.0608,-61.7964,4/28/20,24,3.0,11,10.0
,Argentina,-38.4161,-63.6167,4/28/20,4127,207.0,1162,2758.0
,Armenia,40.0691,45.0382,4/28/20,1867,30.0,866,971.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/28/20,106,3.0,101,2.0
New South Wales,Australia,-33.8688,151.2093,4/28/20,3016,39.0,2266,711.0
Northern Territory,Australia,-12.4634,130.8456,4/28/20,28,0.0,25,3.0
Queensland,Australia,-27.4698,153.0251,4/28/20,1034,6.0,934,94.0
South Australia,Australia,-34.9285,138.6007,4/28/20,438,4.0,420,14.0
Tasmania,Australia,-42.8821,147.3272,4/28/20,218,11.0,137,70.0
Victoria,Australia,-37.8136,144.9631,4/28/20,1354,18.0,1287,49.0
Western Australia,Australia,-31.9505,115.8605,4/28/20,550,8.0,495,47.0
,Austria,47.5162,14.5501,4/28/20,15357,569.0,12580,2208.0
,Azerbaijan,40.1431,47.5769,4/28/20,1717,22.0,1221,474.0
,Bahamas,25.025885,-78.035889,4/28/20,80,11.0,23,46.0
,Bahrain,26.0275,50.55,4/28/20,2811,8.0,1310,1493.0
,Bangladesh,23.685,90.3563,4/28/20,6462,155.0,139,6168.0
,Barbados,13.1939,-59.5432,4/28/20,80,6.0,39,35.0
,Belarus,53.7098,27.9534,4/28/20,12208,79.0,1993,10136.0
,Belgium,50.8333,4.469936,4/28/20,47334,7331.0,10943,29060.0
,Belize,17.1899,-88.4976,4/28/20,18,2.0,9,7.0
,Benin,9.3077,2.3158,4/28/20,64,1.0,33,30.0
,Bhutan,27.5142,90.4336,4/28/20,7,0.0,5,2.0
,Bolivia,-16.2902,-63.5887,4/28/20,1053,55.0,110,888.0
,Bosnia and Herzegovina,43.9159,17.6791,4/28/20,1585,63.0,682,840.0
,Botswana,-22.3285,24.6849,4/28/20,23,1.0,0,22.0
,Brazil,-14.235,-51.9253,4/28/20,73235,5083.0,32544,35608.0
,Brunei,4.5353,114.7277,4/28/20,138,1.0,124,13.0
,Bulgaria,42.7339,25.4858,4/28/20,1399,58.0,222,1119.0
,Burkina Faso,12.2383,-1.5616,4/28/20,638,42.0,476,120.0
,Burma,21.9162,95.956,4/28/20,150,5.0,16,129.0
,Burundi,-3.3731,29.9189,4/28/20,11,1.0,4,6.0
,Cabo Verde,16.5388,-23.0418,4/28/20,114,1.0,2,111.0
,Cambodia,11.55,104.9167,4/28/20,122,0.0,119,3.0
,Cameroon,3.848,11.5021,4/28/20,1705,,915,
Alberta,Canada,53.9333,-116.5765,4/28/20,4850,80.0,0,4770.0
British Columbia,Canada,53.7267,-127.6476,4/28/20,2053,106.0,0,1947.0
Diamond Princess,Canada,0.0,0.0,4/28/20,0,1.0,0,-1.0
Grand Princess,Canada,0.0,0.0,4/28/20,13,0.0,0,13.0
Manitoba,Canada,53.7609,-98.8139,4/28/20,273,6.0,0,267.0
New Brunswick,Canada,46.5653,-66.4619,4/28/20,118,0.0,0,118.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/28/20,258,3.0,0,255.0
Northwest Territories,Canada,64.8255,-124.8457,4/28/20,5,0.0,0,5.0
Nova Scotia,Canada,44.682,-63.7443,4/28/20,915,,0,
Ontario,Canada,51.2538,-85.3232,4/28/20,16500,1072.0,0,15428.0
Prince Edward Island,Canada,46.5107,-63.4168,4/28/20,27,0.0,0,27.0
Quebec,Canada,52.9399,-73.5491,4/28/20,25761,1683.0,0,24078.0
Saskatchewan,Canada,52.9399,-106.4509,4/28/20,366,5.0,0,361.0
Yukon,Canada,64.2823,-135.0,4/28/20,11,0.0,0,11.0
,Central African Republic,6.6111,20.9394,4/28/20,50,0.0,10,40.0
,Chad,15.4542,18.7322,4/28/20,52,2.0,19,31.0
,Chile,-35.6751,-71.543,4/28/20,16044,207.0,7710,8127.0
Anhui,China,31.8257,117.2264,4/28/20,991,6.0,985,0.0
Beijing,China,40.1824,116.4142,4/28/20,593,9.0,538,46.0
Chongqing,China,30.0572,107.874,4/28/20,579,6.0,573,0.0
Fujian,China,26.0789,117.9874,4/28/20,355,1.0,352,2.0
Gansu,China,35.7518,104.2861,4/28/20,139,2.0,137,0.0
Guangdong,China,23.3417,113.4244,4/28/20,1588,8.0,1554,26.0
Guangxi,China,23.8298,108.7881,4/28/20,254,2.0,252,0.0
Guizhou,China,26.8154,106.8748,4/28/20,147,2.0,145,0.0
Hainan,China,19.1959,109.7453,4/28/20,168,6.0,162,0.0
Hebei,China,39.549,116.1306,4/28/20,328,6.0,0,322.0
Heilongjiang,China,47.862,127.7615,4/28/20,939,,587,
Henan,China,37.8957,114.9042,4/28/20,1276,22.0,0,1254.0
Hong Kong,China,22.3,114.2,4/28/20,1037,4.0,811,222.0
Hubei,China,30.9756,112.2707,4/28/20,68128,4512.0,63616,0.0
Hunan,China,27.6104,111.7088,4/28/20,1019,4.0,1015,0.0
Inner Mongolia,China,44.0935,113.9448,4/28/20,199,1.0,146,52.0
Jiangsu,China,32.9711,119.455,4/28/20,653,0.0,647,6.0
Jiangxi,China,27.614,115.7221,4/28/20,937,1.0,936,0.0
Jilin,China,43.6661,126.1923,4/28/20,110,1.0,99,10.0
Liaoning,China,41.2956,122.6085,4/28/20,146,2.0,143,1.0
Macau,China,22.1667,113.55,4/28/20,45,0.0,33,12.0
Ningxia,China,37.2692,106.1655,4/28/20,75,0.0,75,0.0
Qinghai,China,35.7452,95.9956,4/28/20,18,0.0,18,0.0
Shaanxi,China,35.1917,108.8701,4/28/20,306,3.0,253,50.0
Shandong,China,36.3427,118.1498,4/28/20,787,7.0,771,9.0
Shanghai,China,31.202,121.4491,4/28/20,645,,584,
Shanxi,China,37.5777,112.2922,4/28/20,197,0.0,160,37.0
Sichuan,China,30.6171,102.7103,4/28/20,561,3.0,558,0.0
Tianjin,China,39.3054,117.323,4/28/20,190,3.0,183,4.0
Tibet,China,31.6927,88.0924,4/28/20,1,0.0,1,0.0
Xinjiang,China,41.1129,85.2401,4/28/20,76,3.0,73,0.0
Yunnan,China,24.974,101.487,4/28/20,185,,181,
Zhejiang,China,29.1832,120.0934,4/28/20,1268,1.0,1262,5.0
,Colombia,4.5709,-74.2973,4/28/20,5949,269.0,1268,4412.0
,Comoros,-11.6455,43.3333,4/28/20,0,0.0,0,0.0
,Congo (Brazzaville),-0.228,15.8277,4/28/20,207,8.0,19,180.0
,Congo (Kinshasa),-4.0383,21.7587,4/28/20,471,30.0,56,385.0
,Costa Rica,9.7489,-83.7534,4/28/20,705,6.0,306,393.0
,Cote d'Ivoire,7.54,-5.5471,4/28/20,1183,14.0,525,644.0
,Croatia,45.1,15.2,4/28/20,2047,63.0,1232,752.0
,Cuba,21.521757,-77.78116700000002,4/28/20,1437,,575,
,Cyprus,35.1264,33.4299,4/28/20,837,15.0,148,674.0
,Czechia,49.8175,15.473,4/28/20,7504,,2948,
Faroe Islands,Denmark,61.8926,-6.9118,4/28/20,187,0.0,181,6.0
Greenland,Denmark,71.7069,-42.6043,4/28/20,11,0.0,11,0.0
,Denmark,56.2639,9.5018,4/28/20,8851,434.0,6121,2296.0
,Diamond Princess,0.0,0.0,4/28/20,712,13.0,645,54.0
,Djibouti,11.8251,42.5903,4/28/20,1072,2.0,498,572.0
,Dominica,15.415,-61.371,4/28/20,16,0.0,13,3.0
,Dominican Republic,18.7357,-70.1627,4/28/20,6416,286.0,1165,4965.0
,Ecuador,-1.8312,-78.1834,4/28/20,24258,871.0,1557,21830.0
,Egypt,26.820553000000004,30.802498,4/28/20,5042,,1304,
,El Salvador,13.7942,-88.8965,4/28/20,345,8.0,97,240.0
,Equatorial Guinea,1.6508,10.2679,4/28/20,315,1.0,9,305.0
,Eritrea,15.1794,39.7823,4/28/20,39,0.0,19,20.0
,Estonia,58.5953,25.0136,4/28/20,1660,50.0,240,1370.0
,Eswatini,-26.5225,31.4659,4/28/20,71,1.0,10,60.0
,Ethiopia,9.145,40.4897,4/28/20,126,3.0,50,73.0
,Fiji,-17.7134,178.065,4/28/20,18,0.0,12,6.0
,Finland,61.92411,25.748151,4/28/20,4740,199.0,2800,1741.0
French Guiana,France,3.9339,-53.1258,4/28/20,125,1.0,93,31.0
French Polynesia,France,-17.6797,149.4068,4/28/20,58,0.0,49,9.0
Guadeloupe,France,16.265,-61.551,4/28/20,149,12.0,82,55.0
Martinique,France,14.6415,-61.0242,4/28/20,175,14.0,83,78.0
Mayotte,France,-12.8275,45.166244,4/28/20,460,4.0,235,221.0
New Caledonia,France,-20.904305,165.618042,4/28/20,18,,17,
Reunion,France,-21.1151,55.5364,4/28/20,418,0.0,300,118.0
Saint Barthelemy,France,17.9,-62.8333,4/28/20,6,0.0,6,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/28/20,1,0.0,0,1.0
St Martin,France,18.0708,-63.0501,4/28/20,38,3.0,24,11.0
,France,46.2276,2.2137,4/28/20,167605,23629.0,45997,97979.0
,Gabon,-0.8037,11.6094,4/28/20,238,3.0,53,182.0
,Gambia,13.4432,-15.3101,4/28/20,10,1.0,8,1.0
,Georgia,42.3154,43.3569,4/28/20,511,6.0,168,337.0
,Germany,51.165691,10.451526,4/28/20,159912,,117400,
,Ghana,7.9465,-1.0232,4/28/20,1671,16.0,188,1467.0
,Greece,39.0742,21.8243,4/28/20,2566,138.0,577,1851.0
,Grenada,12.1165,-61.679,4/28/20,19,,10,
,Guatemala,15.7835,-90.2308,4/28/20,530,15.0,49,466.0
,Guinea,9.9456,-9.6966,4/28/20,1240,7.0,269,964.0
,Guinea-Bissau,11.8037,-15.1804,4/28/20,73,1.0,18,54.0
